0	2.39583	2.02978	2.35372	2.82135	2.4779	2.72029	0	28.9783	52.3559	296.559	27.5362	34.9113	2302.1	3.39117	0	4.72864	2.07364	2.35372	0	2.07364	2.70185	2.95635	2.36643	2.4	0.616441	2.45764	2.31517	2.33666	2.69444	2.12603	
1	2.37487	2.28473	2.51794	1.9799	2.73861	2.32379	0	289.713	145.493	118.972	100.788	185.531	0	2.84605	4.53211	5.36656	1.92873	1.74356	0	2.67955	2.50599	2.85657	2.25832	2.30217	0	3.05287	1.97484	2.10713	1.97484	2.10238	
2	2.55343	2.21811	2.34521	2.66083	2.39165	2.52982	2.4331	2.30651	2.63818	1.94936	2.21359	2.77489	0	2.35372	0	4.60435	2	1.87617	0	2.498	2.90172	2.85657	2.64197	2.92575	0	2.18632	1.86011	2.25832	2.39165	1.772	
3	2.43721	2.33666	2.5807	2.53772	2.05913	2.35372	2.46577	2.13542	2.26274	2.62679	1.94422	2.14476	0	2.76767	0	5.05767	2.07364	1.82209	0.565685	2.44949	2.80357	2.79285	2.8	3.07571	0	2.58457	2.39583	2.5219	2.79643	2.16795	
4	2.4454	2.84253	2.92233	2.30217	2.70924	2.75318	2.77128	2.22261	2.27596	2.37908	3.14006	2.63439	0	3.85746	0	4.91732	2.41247	2.2	0	2.23607	2.49399	2.84605	3.24654	2.61534	14.4395	2.5923	2.61151	2.02485	2.42074	2.27156	
5	2.98998	2.60384	3.0692	2.42487	2.42899	2.46171	2.48998	2.10713	2.67208	2.02978	2.39165	2.42487	1.95448	3.47563	0	4.02741	2.71293	2.24054	0	2.41247	2.60384	2.39583	2.79285	2.81069	0	2.38747	2.30651	2.53377	2.2891	2.20454	
6	2.30217	2.54951	2.31084	2.44131	2.20454	2.32379	2.44949	2.13073	2.75681	2.28035	2.28035	2.57682	1.95959	7.85366	4.78539	1.88149	2.50599	2.23159	0	2.8	2.88791	2.7313	2.56905	2.5807	0.565685	2.90517	2.07846	2.18174	2.0445	2.10238	
7	2.74226	2.47386	2.498	2.46982	2.502	2.63059	2.42487	2.29347	2.3622	1.83303	1.87083	3.11448	2.14942	0	5.11077	2.00499	2.67955	2.63439	0	2.4331	3.26497	2.42899	2.61916	2.64953	0	2.4454	2.08327	2.498	2.42074	2.01494	
8	2.45764	2.53377	2.97321	2.74955	2.61534	2.97993	2.53377	1.95448	2.45764	2.30651	2.30651	2.25389	2.71293	0	4.98397	2.24054	2.01494	2.4779	3.2249	2.76043	3.16544	3.01993	2.96648	2.63439	0	2.93258	1.92354	2.45764	2.28035	1.98494	
9	2.18174	2.02485	2.73496	2.53377	2.56515	2.25389	2.60768	2.71293	2.4331	2.45764	2.09762	2.37487	3.20312	0	5.30471	2.56515	3.00666	2.498	3.21559	2.63439	2.19089	2.84956	2.68328	2.59615	0	2.96648	2.52982	2.25389	2.23607	2.14942	
10	1.90788	2.51396	2.05426	3.00333	2.54558	2.29347	2.94279	2.4779	2.21359	1.73205	1.87617	2.27596	3.34365	4.46766	5.0892	2.61534	3.10805	2.98664	2.83549	2.99333	2.76767	2.94958	2.52587	2.85307	0	2.31517	2.45357	2.48998	2.71662	2.35797	
11	2.58457	2.54558	2.43721	2.19545	2.54951	2.6533	2.72397	1.98997	2.01494	2	2.83196	2.6533	1.82209	10.849	4.91935	2.46577	2.28035	2.24499	2.87054	2.98998	2.68328	2.19545	2.72029	3.10484	2.72764	2.51396	2.24499	2.21359	2.17715	2.28473	
12	3.48425	4.27083	2.54558	2.31084	4.56728	3.82099	2.60384	2.33238	2.45764	2.08806	2.08806	2.54165	2.46982	7.33894	5.89746	1.5748	2.19089	2.60768	2.86356	2.73496	2.73861	2.94279	2.56905	2.83549	2.72764	2.52587	2.38747	2.22711	2.51794	2.11187	
13	4.41362	5.18073	3.11769	3.94715	6.85711	6.2434	2.70924	2.24054	1.93391	2.85307	1.96977	2.48193	2.78927	0	5.37959	2.15407	2.0199	2.24054	2.57294	2.74955	2.96985	3.1209	2.4454	3.35559	2.37908	2.46577	2.35797	2.06398	2.02978	2.40416	
14	4.07185	7.17217	5.54797	5.71489	9.1433	6.34665	2.80713	2.27156	2.96648	1.92873	2.03961	2.30217	2.59615	0	4.18808	2.14476	2.10238	2.75681	2.20907	3.0133	2.76406	2.42899	2.92233	2.80713	2.14942	2.14476	1.92873	2.31517	2.17715	1.93391	
15	7.91075	9.54463	6.72756	5.48999	11.6765	9.01998	4.36807	3.38231	2.35797	2.1166	3.52136	2.72029	2.6	7.28286	4.37493	2.37065	2.37487	2.09284	2.42899	2.58457	2.45764	2.13542	2.57294	2.75318	2.0445	2.40416	2.04939	2.03961	2.10713	1.90788	
16	7.68635	11.643	6.88622	6.20806	14.0968	10.1843	5.29906	4.10122	3.42345	2.81069	4.45646	4.005	2.93258	4.56728	4.87852	2.48596	1.99499	1.79444	2.74591	2.82489	2.87402	2.73861	2.27156	3.21248	2.62298	2.08806	2.51794	2.14476	2.19545	2.07846	
17	10.0658	10.9014	9.67574	8.17068	14.9285	11.6773	4.77074	5.44977	4.38634	4.0025	5.94138	6.29921	3.20936	5.30283	4.44972	2.20907	2.3622	2.41247	2.69072	2.40416	2.64197	2.72764	3.13688	2.71293	2.498	2.26716	2.93939	2.22711	2.24499	1.85472	
18	9.5142	14.1386	9.32523	5.21153	18.0072	12.8732	8.89494	8.29458	7.76659	5.20961	6.70671	5.74804	2.23607	14.7092	4.82079	2.62679	2.4454	2.11187	2.78209	2.69072	2.62298	2.69072	2.70185	2.53377	2.5807	2.12603	2.5807	1.86548	2.03961	2.86705	
19	11.7618	12.8055	6.64078	6.45291	17.4568	12.3709	9.39468	12.3037	6.22736	5.18266	11.7771	7.97496	1.84391	12.8895	4.70532	1.92354	1.74356	2.21359	2.22261	2.70185	3.20624	2.75318	2.72397	2.48193	2.39165	2.26274	3.39117	2.34094	1.84391	2.55734	
20	12.1367	15.4784	7.02567	5.08724	17.6862	13.1666	12.6444	11.9457	4.84768	4.96588	12.6768	11.0336	2.37908	4.35201	4.58039	1.85472	2.31084	2.35372	2.97993	3.08221	2.74591	2.36643	2.53772	3.52136	2.73496	1.98494	2.34521	2.06882	2.31084	2.15407	
21	11.7695	15.7734	4.50111	4.58694	18.3995	13.4729	12.8304	12.6515	7.81281	5.55878	16.6769	10.8646	2.34521	6.96994	4.49889	2.51396	2.19545	1.96469	3.36749	3.17805	2.92233	2.70555	3.35261	3.26497	2.76043	2.36643	2.51794	2.19545	1.68523	1.9799	
22	11.3877	12.298	6.33246	4.38406	15.4635	12.6862	13.156	14.1577	5.43323	2.74591	14.089	12.6681	2.18174	5.08527	4.00999	2.24944	2.16333	2.26716	4.73075	4.44522	3.54119	3.44093	4.29884	4.08901	2.33238	2.39165	2.46171	2.09762	2.28035	2.26274	
23	9.82446	11.7941	4.02741	2.16795	12.1926	11.0381	13.175	13.1598	2.74226	3.88072	13.1453	14.3255	2.91548	5.07937	4.61086	2.16333	3.16544	3.17175	5.02394	5.73411	4.58694	4.27785	5.10098	4.71805	2.2	1.96977	2.33666	2.08806	2.26274	2.54558	
24	2.02485	2.24944	2.8178	2.71662	3.68782	10.0449	14.1457	16.6547	3.30454	2.8178	15.6697	14.5265	3.41174	8.49706	5.90254	3.48138	3.16228	3.67696	6.2546	6.9455	6.83667	6.95701	6.1563	5.41849	2.60384	2.14476	2.00998	2.22261	1.91833	2.19545	
25	2.28035	2.56125	2.08806	2.37487	2.28473	2.02485	12.9707	13.6154	4.88057	2.69815	15.8524	13.5934	3.54683	11.9666	9.12907	5.57136	4.31045	3.77094	9.55406	10.4365	6.0663	6.67533	10.8046	6.96132	2.88444	2.20907	2.48596	2.23159	2.39583	2.26716	
26	2.46982	2.21811	2.45764	2.3622	2.2	2.39583	8.70862	12.8662	3.1273	3.54119	11.1669	12.2882	5.91608	10.4106	10.529	6.87605	6.30397	5.1614	11.6043	13.0369	7.20278	5.88727	10.4087	10.8628	2.40416	2.24944	2.64575	2.34947	2.30651	2.03961	
27	2.37487	2.11187	2.4331	2.43721	2.4	2.20907	8.40714	11.3877	3.26497	1.84391	10.1459	8.19024	7.7846	0.905538	13.1225	5.32165	9.7591	7.79872	12.3061	14.0968	8.06846	8.0697	13.8571	12.5618	2.71293	2.76767	3.03315	2.45764	2.37487	2.37487	
28	1.9799	2.69444	2.61151	2.28473	2.56125	2.06882	2.56515	2.43721	3.82099	1.82757	2.81069	2.4454	9.01332	0	13.7506	4.57821	12.0673	9.01998	12.7475	15.9975	4.83942	5.24404	14.733	13.1856	4.36807	3.33766	3.04959	2.76406	3.4	3.1273	
29	2.33666	1.84391	2.40832	2.40416	1.91833	2	2.82843	1.90263	2.54558	2.46171	2.37065	2.1166	10.4843	0	15.4467	3.40881	12.5889	9.10714	14.5877	14.9787	6.11392	4.08167	15.6633	12.5754	4.61519	4.17852	2.66083	2.38747	4.2638	5.2	
