0	4.18808	5.8515	2.55734	2.72397	4.60435	6.69328	0	3.00998	2.38328	2.98998	2.93939	2.6533	0	2.00998	1.91833	2.14942	2.05426	1.87617	0	2.08806	1.92873	1.74356	1.8	2.80713	0	2.62298	2.32809	1.56205	1.46969	1.91311	
1	2.20454	1.96977	1.62481	1.84391	1.77764	1.80555	0	3.07246	2.85307	2.84605	2.86007	2.70555	0	2.00998	2.02485	1.8868	1.76635	2.52587	0	2.10238	1.59374	2.37065	1.83848	1.56205	0	3.04959	2.12603	2.85657	1.772	2.02978	
2	1.76068	2.03961	1.772	2.44949	1.90263	1.90263	3.1496	3.28329	3.27414	3.28938	2.95973	3.00333	0	2.04939	2.32809	2.16795	2.53377	1.51658	0	2.11187	2.07846	1.61245	2.0347	1.83303	0	2.42899	2.93258	2.7313	1.78885	2.06882	
3	1.53623	1.86011	1.85472	1.95959	1.85472	2.21811	3.2	2.88097	2.45357	3.08221	2.61916	3.39411	0	1.8868	2.06398	2.8775	2.17715	1.88149	0	1.74929	2.09762	2	2.37908	1.94422	0	1.61245	2.70555	2.37908	1.53623	1.69115	
4	1.67332	1.99499	1.62481	2.84253	2.06882	2	3.38526	3.15911	3.1496	2.94279	3.34066	3.25883	0	2.11187	1.96469	2.18174	2.08327	2.35797	0	1.51658	1.9799	1.64924	2.54951	2.17715	14.4395	1.61864	2.55734	1.89209	1.47648	2.16333	
5	1.3784	1.98494	1.4	1.45602	1.63707	1.87617	2.6533	2.50998	2.48998	3.14643	3.01993	3.34365	2.14476	2.28035	1.8	1.93907	2.17715	1.95448	0	1.95959	2.1166	1.50333	1.80555	1.83303	0	2.16333	1.56844	2.72029	1.98997	2.21359	
6	1.66132	1.66132	1.28062	1.69706	2.30651	1.86548	3.32265	3.24345	2.66458	2.94618	3.08221	2.83549	2.14476	1.88149	2.23607	2.1166	2.16333	2.37065	0	1.81659	1.72627	2.41247	2.16333	1.74356	0	2.34947	1.69115	1.98997	1.58114	1.83303	
7	1.34164	1.42829	1.51658	1.94936	2.1587	1.77764	3.09839	2.83901	2.77128	2.90172	3.1686	3.04959	2.0347	2.39165	2.21359	2.42074	2.30651	2.70185	0	1.81659	1.98997	2.49399	2.69444	2.27596	0	2.41247	1.93907	2.0347	1.69706	1.23288	
8	1.14018	2.69444	2.04939	1.90788	1.38564	1.46287	2.98664	3.08221	3.31662	3.18119	2.8775	2.31517	2.27596	1.69706	2.00998	2.22261	2.0445	2.30217	2.06882	1.7088	2.24944	2.09284	2.20907	2.19089	0	2.74591	2.54951	1.70294	1.82209	1.83303	
9	1.37113	2.0199	1.249	1.83848	1.18322	1.60624	3.08869	3.01993	3.02985	2.96311	3.03974	2.8178	2.34521	2.30217	2.94958	1.92354	2.21359	2.24944	1.99499	1.7088	2.0199	1.65529	2.05913	2.1166	0	2.79643	2.84605	1.35647	1.84391	1.58745	
10	1.37113	1.78326	1.04881	2.03961	1.75499	2.11187	3.15278	3.14325	3.34963	3.47563	2.97321	3.08869	2.24944	2.48596	3.37046	3.24345	2.8178	3.59444	2.23607	2.2	1.87083	2.10238	1.92354	1.91833	0	3.18748	2.92916	2.03961	2.50998	1.73205	
11	1.17473	1.17473	15.4803	1.52315	2.1166	1.66733	2.91548	2.5923	2.79643	3.33467	2.51794	3.23419	2.14009	1.8	1.74929	1.95959	1.72627	2.37908	1.67332	2.17715	1.88149	2.16795	2.37487	1.89209	3.16228	3.07896	3.04631	1.86011	1.82757	1.93907	
12	2.17715	1.53623	2.70924	1.42127	1.99499	2.05913	3.4322	2.72397	2.5807	2.70924	2.76406	3.42345	2.55734	2.48596	3.03645	3.30757	3.2311	3.15278	1.49666	2.17715	1.61864	2.16333	2.33666	2.05913	3.04959	1.74929	2.79285	2.10238	2.20907	1.55563	
13	1.90788	1.22474	1.75499	1.40712	2.10238	1.8	2.80357	2.54165	2.61534	3.07896	2.99333	3.18748	2.40832	2.06398	2.0445	2.48596	2.37908	2.58844	1.76635	1.96469	2.18174	1.86548	1.47648	1.86548	1.65529	2.22711	2.06398	2.05426	2.25832	2.53377	
14	2.23159	1.90263	1.41421	2.00499	1.74356	2.30217	2.79643	2.9189	2.91204	2.67582	2.94279	3.00666	2.41661	2.1166	2.31084	2.16795	1.79444	1.90788	2.14476	1.98997	1.97484	2.08327	1.98997	2.11187	1.69706	1.90788	1.89737	1.67929	1.94936	2.03961	
15	1.16619	1.33417	1.85472	1.30384	1.52971	1.46969	3.09839	2.88444	3.02655	3.14643	2.76767	2.56125	1.90263	1.61245	2.25389	2.09762	1.78326	1.89737	2.09284	1.91833	2.52587	2.13542	1.78326	2.6	1.37113	1.87083	2.62679	1.72627	2.4	2.17715	
16	1.82209	2.03961	1.52971	1.67929	1.41421	1.62481	3.34365	2.61151	2.82135	3.06268	2.84253	2.51396	2.90861	2.22711	2.48596	1.96469	1.83848	2.66458	1.58745	1.94936	2.35372	1.92354	2.33666	1.90263	1.48997	1.62481	1.71464	1.94936	1.59374	1.48324	
17	1.86548	1.42829	1.95959	1.64924	1.8868	1.89209	2.70555	3.04631	2.84605	2.84956	2.88097	2.86705	2.72764	2.16333	2.00499	1.82757	1.70294	2.06398	1.98997	1.67332	2.52982	2.00998	2.28035	2.10238	2.17715	2.28035	1.8	1.65529	1.98997	1.66733	
18	2.4	1.44914	1.95448	1.93391	2.56125	1.6	2.84956	2.76406	3.03974	2.46982	2.97321	2.74955	2.27596	2.14009	2.14476	2.49399	1.98494	2.10238	2.18632	2.1587	1.77764	1.72627	2.12603	1.94422	2.37065	2.13542	1.85472	1.5748	1.96469	1.79444	
19	1.99499	1.74356	1.73205	1.70294	1.82757	2.18632	3.45254	3.03974	2.94279	2.72397	3.0692	3.28024	2.70924	2.24944	2.27156	2.1587	1.69706	2.0445	2	2.19089	1.90263	1.5748	1.86011	1.98494	1.93907	1.88149	2.14942	1.78885	1.73781	1.9799	
20	1.33417	1.48997	1.34164	1.71464	1.67929	1.48324	3.2218	2.73496	2.93258	2.96648	3.0133	2.5807	1.86548	1.88149	1.89737	2.24944	1.91311	1.72627	1.77764	2.13073	1.85472	1.72627	1.86011	2.32809	1.61245	2.11187	2.21811	1.54272	1.91833	2.0347	
21	1.59374	1.64317	1.8	1.65529	1.28062	1.49666	3.4	2.40832	3.11769	3.13369	2.85657	3.02655	3.38231	2.66083	2.0199	2.16333	3.14006	2.80357	2.34947	1.74356	2.1587	1.90788	1.80555	1.87617	2.00998	2.33238	1.69706	2.11187	2	1.90788	
22	1.84932	1.69115	1.44222	1.77764	2.41247	1.94936	4.37035	4.06694	2.94958	3.09516	4.52769	3.78418	5.73411	4.54753	2.17256	1.56205	4.50999	4.58258	1.72047	2.51396	1.83848	2.42487	1.80555	2.22711	1.69115	1.61864	2.42074	2.33238	1.75499	2.27156	
23	2.62298	1.37113	1.08628	2.20907	1.44914	1.46287	5.08527	5.11273	3.40881	3.11448	5.49727	5.07937	5.43323	5.19808	2.31948	3.14325	4.65188	4.78957	1.93391	1.96977	2.28473	1.54272	1.63095	1.79444	2.0347	1.7088	2.56905	2.21811	1.79444	1.59374	
